batch_ts,pos_rate_lr,pos_rate_xgb,mean_proba_lr,mean_proba_xgb,auc_lr,auc_xgb
2025-11-08 17:58:38,0.5,0.4598393574297189,0.2842421137204747,0.28829434514045715,0.7672528919401862,0.7871908210288725
2025-11-08 18:09:42,0.5,0.4598393574297189,0.2842421137204747,0.28829434514045715,0.7672528919401862,0.7871908210288725
2025-11-08 18:11:29,0.4657534246575342,0.4598825831702544,0.2853525611338699,0.2916823625564575,0.7215396362626683,0.767943912258781
2025-11-08 18:11:35,0.43079922027290446,0.41130604288499023,0.2755887185503071,0.2828637361526489,0.6852055730610076,0.7259215671386812
2025-11-08 18:12:22,0.4460285132382892,0.4439918533604888,0.28140626717064127,0.2946212589740753,0.716649005062993,0.7766003375328704
